"","datahora","lon","lat","sst_boia"
"2213",2018-04-29 17:00:00,-18.489,-32.919,21.4
"2214",2018-04-29 18:00:00,-18.513,-32.925,21.5
"2215",2018-04-29 19:00:00,-18.513,-32.925,21.4
"2216",2018-04-29 20:00:00,-18.503,-32.915,21.4
"2217",2018-04-29 21:00:00,-18.489,-32.905,21.4
"2218",2018-04-29 22:00:00,-18.488,-32.903,21.4
"2219",2018-04-29 23:00:00,-18.491,-32.9,21.4
"2220",2018-04-30 00:00:00,-18.488,-32.893,21.4
"2221",2018-04-30 01:00:00,-18.488,-32.893,21.4
"2222",2018-04-30 02:00:00,-18.477,-32.876,21.4
"2223",2018-04-30 03:00:00,-18.477,-32.876,21.3
"2224",2018-04-30 04:00:00,-18.476,-32.876,21.3
"2225",2018-04-30 05:00:00,-18.476,-32.876,21.3
"2226",2018-04-30 06:00:00,-18.467,-32.868,21.3
"2227",2018-04-30 07:00:00,-18.467,-32.868,21.3
"2228",2018-04-30 08:00:00,-18.451,-32.865,21.4
"2229",2018-04-30 09:00:00,-18.445,-32.866,21.4
"2230",2018-04-30 10:00:00,-18.439,-32.873,21.3
"2231",2018-04-30 11:00:00,-18.441,-32.884,21.4
"2232",2018-04-30 12:00:00,-18.441,-32.884,21.4
"2233",2018-04-30 13:00:00,-18.441,-32.884,21.4
"2234",2018-04-30 14:00:00,-18.441,-32.884,21.5
"2235",2018-04-30 15:00:00,-18.441,-32.884,21.5
"2236",2018-04-30 16:00:00,-18.409,-32.913,21.4
"2237",2018-04-30 17:00:00,-18.409,-32.913,21.4
"2238",2018-04-30 18:00:00,-18.409,-32.913,21.4
"2239",2018-04-30 19:00:00,-18.394,-32.912,21.4
"2240",2018-04-30 20:00:00,-18.394,-32.912,21.4
"2241",2018-04-30 21:00:00,-18.408,-32.88,21.4
"2242",2018-04-30 22:00:00,-18.412,-32.875,21.4
"2243",2018-04-30 23:00:00,-18.416,-32.861,21.4
"2244",2018-05-01 00:00:00,-18.43,-32.863,21.4
"2245",2018-05-01 01:00:00,-18.43,-32.863,21.4
"2246",2018-05-01 02:00:00,-18.463,-32.844,21.4
"2247",2018-05-01 03:00:00,-18.462,-32.846,21.4
"2248",2018-05-01 04:00:00,-18.463,-32.844,21.4
"2249",2018-05-01 05:00:00,-18.47,-32.866,21.4
"2250",2018-05-01 06:00:00,-18.491,-32.878,21.4
"2251",2018-05-01 07:00:00,-18.483,-32.884,21.3
"2252",2018-05-01 08:00:00,-18.499,-32.889,21.3
"2253",2018-05-01 10:00:00,-18.501,-32.903,21.3
"2254",2018-05-01 11:00:00,-18.507,-32.945,21.3
"2255",2018-05-01 12:00:00,-18.507,-32.945,21.4
"2256",2018-05-01 13:00:00,-18.507,-32.945,21.4
"2257",2018-05-01 14:00:00,-18.507,-32.945,21.4
"2258",2018-05-01 15:00:00,-18.507,-32.945,21.4
"2259",2018-05-01 16:00:00,-18.42,-33.022,21.4
"2260",2018-05-01 17:00:00,-18.42,-33.022,21.4
"2261",2018-05-01 18:00:00,-18.395,-33.023,21.4
"2262",2018-05-01 19:00:00,-18.396,-33.025,21.4
"2263",2018-05-01 20:00:00,-18.394,-33.029,21.3
"2264",2018-05-01 21:00:00,-18.384,-33.042,21.3
"2265",2018-05-01 22:00:00,-18.368,-33.05,21.3
"2266",2018-05-01 23:00:00,-18.369,-33.058,21.3
"2267",2018-05-02 00:00:00,-18.364,-33.067,21.3
"2268",2018-05-02 01:00:00,-18.364,-33.067,21.2
"2269",2018-05-02 02:00:00,-18.364,-33.067,21.2
"2270",2018-05-02 03:00:00,-18.364,-33.067,21.2
"2271",2018-05-02 04:00:00,-18.364,-33.067,21.2
"2272",2018-05-02 05:00:00,-18.323,-33.111,21.2
"2273",2018-05-02 06:00:00,-18.309,-33.128,21.2
"2274",2018-05-02 07:00:00,-18.312,-33.125,21.2
"2275",2018-05-02 08:00:00,-18.312,-33.125,21.2
"2276",2018-05-02 10:00:00,-18.304,-33.154,21.2
"2277",2018-05-02 11:00:00,-18.262,-33.181,21.1
"2278",2018-05-02 12:00:00,-18.262,-33.181,21.1
"2279",2018-05-02 13:00:00,-18.262,-33.181,21.1
"2280",2018-05-02 14:00:00,-18.262,-33.181,21.1
"2281",2018-05-02 15:00:00,-18.149,-33.241,21.1
"2282",2018-05-02 16:00:00,-18.262,-33.181,21
"2283",2018-05-02 17:00:00,-18.148,-33.242,21
"2284",2018-05-02 18:00:00,-18.136,-33.243,21
"2285",2018-05-02 19:00:00,-18.136,-33.243,21
"2286",2018-05-02 20:00:00,-18.128,-33.241,21
"2287",2018-05-02 21:00:00,-18.084,-33.226,21.1
"2288",2018-05-02 22:00:00,-18.084,-33.226,21
"2289",2018-05-02 23:00:00,-18.074,-33.238,21
"2290",2018-05-03 01:00:00,-18.073,-33.238,21
"2291",2018-05-03 02:00:00,-18.064,-33.216,21
"2292",2018-05-03 03:00:00,-18.064,-33.216,21
"2293",2018-05-03 04:00:00,-18.073,-33.238,21
"2294",2018-05-03 05:00:00,-18.064,-33.216,21
"2295",2018-05-03 06:00:00,-18.064,-33.216,21
"2296",2018-05-03 07:00:00,-18.046,-33.222,21
"2297",2018-05-03 08:00:00,-18.068,-33.23,21
"2298",2018-05-03 09:00:00,-18.031,-33.23,21
"2299",2018-05-03 10:00:00,-18.021,-33.231,21.1
"2300",2018-05-03 11:00:00,-18.021,-33.231,21.1
"2301",2018-05-03 12:00:00,-18.005,-33.221,21
"2302",2018-05-03 13:00:00,-18.005,-33.221,21
"2303",2018-05-03 14:00:00,-18.005,-33.221,21
"2304",2018-05-03 15:00:00,-18.005,-33.221,20.9
"2305",2018-05-04 11:00:00,-18.003,-32.988,21.1
"2306",2018-05-04 12:00:00,-18.006,-32.968,21
"2307",2018-05-04 13:00:00,-18.006,-32.968,21
"2308",2018-05-04 14:00:00,-18.006,-32.968,21.1
"2309",2018-05-04 15:00:00,-18.048,-32.907,21.1
"2310",2018-05-04 16:00:00,-18.048,-32.907,21.1
"2311",2018-05-04 17:00:00,-18.053,-32.911,21.1
"2312",2018-05-04 18:00:00,-18.058,-32.889,21
"2313",2018-05-04 19:00:00,-18.066,-32.887,21
"2314",2018-05-04 20:00:00,-18.106,-32.859,21
"2315",2018-05-04 21:00:00,-18.108,-32.85,21
"2316",2018-05-04 22:00:00,-18.12,-32.849,21
"2317",2018-05-04 23:00:00,-18.123,-32.843,21
"2318",2018-05-05 00:00:00,-18.141,-32.834,20.9
"2319",2018-05-05 01:00:00,-18.141,-32.834,20.9
"2320",2018-05-05 02:00:00,-18.182,-32.817,20.9
"2321",2018-05-05 03:00:00,-18.183,-32.817,20.9
"2322",2018-05-05 04:00:00,-18.141,-32.834,20.8
"2323",2018-05-05 05:00:00,-18.182,-32.817,20.8
"2324",2018-05-05 06:00:00,-18.187,-32.804,20.8
"2325",2018-05-05 07:00:00,-18.189,-32.804,20.7
"2326",2018-05-05 08:00:00,-18.197,-32.804,20.7
"2327",2018-05-05 09:00:00,-18.197,-32.788,20.7
"2328",2018-05-05 10:00:00,-18.184,-32.782,20.7
"2329",2018-05-05 11:00:00,-18.193,-32.773,20.7
"2330",2018-05-05 12:00:00,-18.193,-32.773,20.6
"2331",2018-05-05 13:00:00,-18.193,-32.773,20.7
"2332",2018-05-05 14:00:00,-18.205,-32.722,20.7
"2333",2018-05-05 15:00:00,-18.205,-32.722,20.7
"2334",2018-05-05 16:00:00,-18.205,-32.722,20.8
"2335",2018-05-05 17:00:00,-18.205,-32.722,20.7
"2336",2018-05-05 18:00:00,-18.192,-32.712,20.7
"2337",2018-05-05 19:00:00,-18.213,-32.707,20.7
"2338",2018-05-05 20:00:00,-18.22,-32.701,20.7
"2339",2018-05-05 21:00:00,-18.22,-32.701,20.7
"2340",2018-05-05 22:00:00,-18.225,-32.697,20.7
"2341",2018-05-05 23:00:00,-18.228,-32.692,20.7
"2342",2018-05-06 00:00:00,-18.228,-32.692,20.7
"2343",2018-05-06 01:00:00,-18.228,-32.692,20.7
"2344",2018-05-06 02:00:00,-18.229,-32.701,20.7
"2345",2018-05-06 03:00:00,-18.229,-32.701,20.7
"2346",2018-05-06 04:00:00,-18.229,-32.701,20.7
"2347",2018-05-06 05:00:00,-18.228,-32.7,20.7
"2348",2018-05-06 06:00:00,-18.228,-32.7,20.7
"2349",2018-05-06 07:00:00,-18.206,-32.699,20.7
"2350",2018-05-06 08:00:00,-18.206,-32.699,20.7
"2351",2018-05-06 09:00:00,-18.204,-32.695,20.7
"2352",2018-05-06 10:00:00,-18.204,-32.695,20.7
"2353",2018-05-06 11:00:00,-18.199,-32.683,20.7
"2354",2018-05-06 12:00:00,-18.199,-32.683,20.7
"2355",2018-05-06 13:00:00,-18.199,-32.683,20.7
"2356",2018-05-06 14:00:00,-18.183,-32.725,20.7
"2357",2018-05-06 15:00:00,-18.183,-32.725,20.7
"2358",2018-05-06 16:00:00,-18.183,-32.725,20.7
"2359",2018-05-06 17:00:00,-18.185,-32.722,20.6
"2360",2018-05-06 18:00:00,-18.194,-32.742,20.6
"2361",2018-05-06 19:00:00,-18.193,-32.748,20.6
"2362",2018-05-06 20:00:00,-18.201,-32.765,20.7
"2363",2018-05-06 21:00:00,-18.201,-32.771,20.8
"2364",2018-05-06 22:00:00,-18.198,-32.786,20.8
"2365",2018-05-07 00:00:00,-18.206,-32.811,20.8
"2366",2018-05-07 01:00:00,-18.206,-32.811,20.8
"2367",2018-05-07 02:00:00,-18.169,-32.854,20.8
"2368",2018-05-07 03:00:00,-18.169,-32.854,20.7
"2369",2018-05-07 04:00:00,-18.169,-32.854,20.7
"2370",2018-05-07 05:00:00,-18.169,-32.854,20.7
"2371",2018-05-07 06:00:00,-18.149,-32.88,20.7
"2372",2018-05-07 07:00:00,-18.133,-32.887,20.8
"2373",2018-05-07 08:00:00,-18.123,-32.89,20.7
"2374",2018-05-07 09:00:00,-18.133,-32.917,20.7
"2375",2018-05-07 11:00:00,-18.099,-32.893,20.7
"2376",2018-05-07 12:00:00,-18.099,-32.893,20.7
"2377",2018-05-07 13:00:00,-18.099,-32.893,20.7
"2378",2018-05-07 14:00:00,-18.06,-32.834,20.7
"2379",2018-05-07 15:00:00,-18.061,-32.833,20.7
"2380",2018-05-07 16:00:00,-18.061,-32.833,20.7
"2381",2018-05-07 17:00:00,-18.06,-32.834,20.6
"2382",2018-05-07 18:00:00,-18.063,-32.797,20.6
"2383",2018-05-07 19:00:00,-18.062,-32.79,20.6
"2384",2018-05-07 20:00:00,-18.062,-32.79,20.6
"2385",2018-05-07 21:00:00,-18.082,-32.76,20.5
"2386",2018-05-07 22:00:00,-18.069,-32.763,20.5
"2387",2018-05-08 00:00:00,-18.081,-32.745,20.5
"2388",2018-05-08 01:00:00,-18.081,-32.745,20.5
"2389",2018-05-08 02:00:00,-18.081,-32.745,20.5
"2390",2018-05-08 03:00:00,-18.064,-32.772,20.5
"2391",2018-05-08 04:00:00,-18.064,-32.772,20.5
"2392",2018-05-08 05:00:00,-18.064,-32.772,20.5
"2393",2018-05-08 07:00:00,-18.002,-32.755,20.5
"2394",2018-01-03 12:00:00,-20.752,-33.017,21
"2395",2018-01-03 13:00:00,-20.752,-33.017,21.1
"2396",2018-01-03 17:00:00,-20.761,-32.987,21.3
"2397",2018-01-03 18:00:00,-20.759,-32.986,21.3
"2398",2018-01-03 19:00:00,-20.763,-32.994,21.3
"2399",2018-01-03 22:00:00,-20.743,-33.031,21.3
"2400",2018-01-03 23:00:00,-20.727,-33.043,21.3
"2401",2018-01-04 00:00:00,-20.72,-33.044,21.4
"2402",2018-01-04 01:00:00,-20.707,-33.05,21.3
"2403",2018-01-04 02:00:00,-20.707,-33.05,21.3
"2404",2018-01-04 03:00:00,-20.687,-33.04,21.4
"2405",2018-01-04 04:00:00,-20.687,-33.04,21.3
"2406",2018-01-04 05:00:00,-20.69,-33.038,21.3
"2407",2018-01-04 06:00:00,-20.69,-33.038,21.3
"2408",2018-01-04 07:00:00,-20.674,-33.037,21.3
"2409",2018-01-04 08:00:00,-20.651,-33.035,21.3
"2410",2018-01-04 09:00:00,-20.651,-33.035,21.3
"2411",2018-01-04 10:00:00,-20.649,-33.037,21.4
"2412",2018-01-04 11:00:00,-20.646,-33.042,21.4
"2413",2018-01-04 14:00:00,-20.663,-33.044,21.6
"2414",2018-01-04 15:00:00,-20.644,-33.081,21.6
"2415",2018-01-04 16:00:00,-20.644,-33.081,21.6
"2416",2018-01-04 17:00:00,-20.642,-33.077,21.6
"2417",2018-01-04 18:00:00,-20.627,-33.095,21.6
"2418",2018-01-04 19:00:00,-20.619,-33.105,21.5
"2419",2018-01-04 20:00:00,-20.612,-33.113,21.5
"2420",2018-01-04 21:00:00,-20.589,-33.121,21.5
"2421",2018-01-04 22:00:00,-20.573,-33.128,21.5
"2422",2018-01-04 23:00:00,-20.568,-33.13,21.6
"2423",2018-01-05 00:00:00,-20.566,-33.133,21.6
"2424",2018-01-05 01:00:00,-20.566,-33.133,21.6
"2425",2018-01-05 02:00:00,-20.566,-33.133,21.6
"2426",2018-01-05 03:00:00,-20.534,-33.124,21.6
"2427",2018-01-05 05:00:00,-20.534,-33.124,21.5
"2428",2018-01-05 06:00:00,-20.529,-33.123,21.5
"2429",2018-01-05 08:00:00,-20.519,-33.113,21.5
"2430",2018-01-05 09:00:00,-20.526,-33.109,21.6
"2431",2018-01-05 10:00:00,-20.512,-33.096,21.6
"2432",2018-01-05 11:00:00,-20.522,-33.089,21.7
"2433",2018-01-05 14:00:00,-20.606,-33.031,22
"2434",2018-01-05 15:00:00,-20.606,-33.031,22.1
"2435",2018-01-05 16:00:00,-20.606,-33.031,22.2
"2436",2018-01-05 17:00:00,-20.606,-33.031,22.2
"2437",2018-01-05 18:00:00,-20.638,-33.041,22.2
"2438",2018-01-05 19:00:00,-20.642,-33.046,22.1
"2439",2018-01-05 20:00:00,-20.651,-33.062,22
"2440",2018-01-05 21:00:00,-20.653,-33.069,21.9
"2441",2018-01-05 22:00:00,-20.631,-33.07,21.9
"2442",2018-01-05 23:00:00,-20.632,-33.068,21.8
"2443",2018-01-06 00:00:00,-20.633,-33.067,21.8
"2444",2018-01-06 01:00:00,-20.633,-33.067,21.8
"2445",2018-01-06 02:00:00,-20.63,-33.034,21.7
"2446",2018-01-06 03:00:00,-20.63,-33.034,21.7
"2447",2018-01-06 05:00:00,-20.63,-33.034,21.7
"2448",2018-01-06 07:00:00,-20.651,-33.012,21.7
"2449",2018-01-06 08:00:00,-20.667,-33.003,21.7
"2450",2018-01-06 09:00:00,-20.678,-33.001,21.7
"2451",2018-01-06 10:00:00,-20.694,-33.006,21.8
"2452",2018-01-06 11:00:00,-20.702,-33.007,21.9
"2453",2018-01-06 12:00:00,-20.702,-33.007,22
"2454",2018-01-06 15:00:00,-20.735,-33.04,22.3
"2455",2018-01-06 16:00:00,-20.735,-33.04,22.4
"2456",2018-01-06 17:00:00,-20.735,-33.04,22.5
"2457",2018-01-06 19:00:00,-20.758,-33.045,22.3
"2458",2018-01-06 21:00:00,-20.766,-33.066,22.1
"2459",2018-01-06 22:00:00,-20.754,-33.066,22.1
"2460",2018-01-06 23:00:00,-20.766,-33.078,22
"2461",2018-01-07 00:00:00,-20.756,-33.082,22
"2462",2018-01-07 02:00:00,-20.776,-33.09,21.9
"2463",2018-01-07 03:00:00,-20.776,-33.09,21.8
"2464",2018-01-07 04:00:00,-20.775,-33.091,21.7
"2465",2018-01-07 05:00:00,-20.787,-33.095,21.7
"2466",2018-01-07 07:00:00,-20.785,-33.094,21.5
"2467",2018-01-07 08:00:00,-20.817,-33.114,21.4
"2468",2018-01-07 09:00:00,-20.813,-33.128,21.4
"2469",2018-01-07 10:00:00,-20.818,-33.136,21.3
"2470",2018-01-07 11:00:00,-20.812,-33.139,21.4
"2471",2018-01-07 13:00:00,-20.806,-33.152,21.6
"2472",2018-01-07 14:00:00,-20.806,-33.152,21.7
"2473",2018-01-07 15:00:00,-20.806,-33.152,21.8
"2474",2018-01-07 17:00:00,-20.806,-33.152,22.1
"2475",2018-01-07 18:00:00,-20.734,-33.158,22.1
"2476",2018-01-07 19:00:00,-20.734,-33.149,22
"2477",2018-01-07 21:00:00,-20.734,-33.145,21.8
"2478",2018-01-07 23:00:00,-20.73,-33.149,21.8
"2479",2018-01-08 00:00:00,-20.731,-33.153,21.7
"2480",2018-01-08 02:00:00,-20.733,-33.151,21.8
"2481",2018-01-08 03:00:00,-20.733,-33.151,22
"2482",2018-01-08 04:00:00,-20.733,-33.155,21.9
"2483",2018-01-08 05:00:00,-20.749,-33.155,21.9
"2484",2018-01-08 06:00:00,-20.749,-33.155,21.9
"2485",2018-01-08 07:00:00,-20.749,-33.155,21.9
"2486",2018-01-08 08:00:00,-20.767,-33.175,21.9
"2487",2018-01-08 09:00:00,-20.767,-33.175,22
"2488",2018-01-08 10:00:00,-20.777,-33.208,22.1
"2489",2018-01-08 11:00:00,-20.765,-33.202,22.2
"2490",2018-01-08 14:00:00,-20.745,-33.226,22.6
"2491",2018-01-08 15:00:00,-20.745,-33.226,22.9
"2492",2018-01-08 16:00:00,-20.709,-33.217,22.8
"2493",2018-01-08 17:00:00,-20.709,-33.217,22.7
"2494",2018-01-08 18:00:00,-20.709,-33.217,22.6
"2495",2018-01-08 19:00:00,-20.654,-33.197,22.5
"2496",2018-01-08 20:00:00,-20.656,-33.187,22.5
"2497",2018-01-08 21:00:00,-20.654,-33.184,22.4
"2498",2018-01-08 22:00:00,-20.652,-33.18,24.2
"2499",2018-01-08 23:00:00,-20.657,-33.181,22.3
"2500",2018-01-09 00:00:00,-20.661,-33.176,22.3
"2501",2018-01-09 03:00:00,-20.67,-33.182,22.2
"2502",2018-01-09 04:00:00,-20.683,-33.198,22.2
"2503",2018-01-09 05:00:00,-20.683,-33.198,22.2
"2504",2018-01-09 06:00:00,-20.683,-33.198,22.3
"2505",2018-01-09 07:00:00,-20.673,-33.213,22.3
"2506",2018-01-09 08:00:00,-20.661,-33.229,22.3
"2507",2018-01-09 10:00:00,-20.63,-33.221,22.3
"2508",2018-01-09 11:00:00,-20.625,-33.212,22.3
"2509",2018-01-09 14:00:00,-20.626,-33.198,22.3
"2510",2018-01-09 15:00:00,-20.626,-33.198,22.2
"2511",2018-01-09 16:00:00,-20.654,-33.087,22.2
"2512",2018-01-09 17:00:00,-20.654,-33.087,22.2
"2513",2018-01-09 18:00:00,-20.659,-33.07,22.2
"2514",2018-01-09 19:00:00,-20.691,-33.055,22.1
"2515",2018-01-09 20:00:00,-20.699,-33.044,22.1
"2516",2018-01-09 22:00:00,-20.734,-33.042,22.1
"2517",2018-01-09 23:00:00,-20.734,-33.042,22.1
"2518",2018-01-10 00:00:00,-20.753,-33.044,22.1
"2519",2018-01-10 02:00:00,-20.753,-33.044,22.1
"2520",2018-01-10 03:00:00,-20.729,-33.033,22.1
"2521",2018-01-10 04:00:00,-20.753,-33.044,22
"2522",2018-01-10 05:00:00,-20.729,-33.033,22
"2523",2018-01-10 06:00:00,-20.715,-33.012,22
"2524",2018-01-10 07:00:00,-20.715,-32.99,22
"2525",2018-01-10 08:00:00,-20.71,-32.981,22
"2526",2018-01-10 09:00:00,-20.71,-32.981,22
"2527",2018-01-10 10:00:00,-20.711,-32.962,21.9
"2528",2018-01-10 11:00:00,-20.729,-32.932,21.9
"2529",2018-01-10 15:00:00,-20.729,-32.932,22.1
"2530",2018-01-10 16:00:00,-20.729,-32.932,22.2
"2531",2018-01-10 17:00:00,-20.771,-32.87,22.2
"2532",2018-01-10 18:00:00,-20.771,-32.87,22.2
"2533",2018-01-10 19:00:00,-20.779,-32.864,22.2
"2534",2018-01-10 20:00:00,-20.781,-32.855,22.2
"2535",2018-01-10 21:00:00,-20.779,-32.86,22.1
"2536",2018-01-10 22:00:00,-20.773,-32.862,22.1
"2537",2018-01-10 23:00:00,-20.773,-32.862,22.1
"2538",2018-01-11 00:00:00,-20.773,-32.864,22.1
"2539",2018-01-11 01:00:00,-20.773,-32.864,22.1
"2540",2018-01-11 02:00:00,-20.773,-32.864,22.1
"2541",2018-01-11 03:00:00,-20.721,-32.857,22
"2542",2018-01-11 04:00:00,-20.773,-32.864,22
"2543",2018-01-11 05:00:00,-20.721,-32.857,21.9
"2544",2018-01-11 06:00:00,-20.702,-32.843,21.9
"2545",2018-01-11 07:00:00,-20.679,-32.843,21.9
"2546",2018-01-11 08:00:00,-20.674,-32.836,21.9
"2547",2018-01-11 10:00:00,-20.674,-32.836,21.8
"2548",2018-01-11 11:00:00,-20.631,-32.802,21.9
"2549",2018-01-11 14:00:00,-20.615,-32.787,22
"2550",2018-01-11 15:00:00,-20.616,-32.787,22.1
"2551",2018-01-11 16:00:00,-20.616,-32.787,22.1
"2552",2018-01-11 17:00:00,-20.616,-32.786,22.1
"2553",2018-01-11 18:00:00,-20.603,-32.796,22
"2554",2018-01-11 19:00:00,-20.599,-32.792,22
"2555",2018-01-11 20:00:00,-20.585,-32.804,22
"2556",2018-01-11 21:00:00,-20.574,-32.812,22
"2557",2018-01-11 22:00:00,-20.588,-32.802,21.9
"2558",2018-01-11 23:00:00,-20.526,-32.808,21.9
"2559",2018-01-12 00:00:00,-20.526,-32.808,21.9
"2560",2018-01-12 04:00:00,-20.503,-32.801,21.8
"2561",2018-01-12 05:00:00,-20.443,-32.769,21.8
"2562",2018-01-12 06:00:00,-20.423,-32.765,21.8
"2563",2018-01-12 08:00:00,-20.415,-32.771,21.8
"2564",2018-01-12 09:00:00,-20.393,-32.775,21.8
"2565",2018-01-12 10:00:00,-20.396,-32.768,21.8
"2566",2018-01-12 11:00:00,-20.385,-32.768,21.8
"2567",2018-01-12 14:00:00,-20.379,-32.764,21.9
"2568",2018-01-12 15:00:00,-20.358,-32.745,21.9
"2569",2018-01-12 16:00:00,-20.358,-32.745,21.9
"2570",2018-01-12 17:00:00,-20.358,-32.745,21.9
"2571",2018-01-12 18:00:00,-20.352,-32.744,21.9
"2572",2018-01-12 19:00:00,-20.35,-32.749,21.9
"2573",2018-01-12 20:00:00,-20.35,-32.749,21.9
"2574",2018-01-12 21:00:00,-20.343,-32.751,21.8
"2575",2018-01-12 22:00:00,-20.336,-32.751,21.8
"2576",2018-01-12 23:00:00,-20.328,-32.756,21.8
"2577",2018-01-13 00:00:00,-20.328,-32.756,21.7
"2578",2018-01-13 03:00:00,-20.312,-32.76,21.6
"2579",2018-01-13 04:00:00,-20.312,-32.76,21.6
"2580",2018-01-13 05:00:00,-20.312,-32.76,21.5
"2581",2018-01-13 06:00:00,-20.308,-32.749,21.4
"2582",2018-01-13 07:00:00,-20.308,-32.748,21.4
"2583",2018-01-13 08:00:00,-20.316,-32.74,21.4
"2584",2018-01-13 09:00:00,-20.323,-32.739,21.4
"2585",2018-01-13 10:00:00,-20.323,-32.739,21.4
"2586",2018-01-13 11:00:00,-20.323,-32.739,21.4
"2587",2018-01-13 12:00:00,-20.325,-32.745,21.5
"2588",2018-01-13 14:00:00,-20.344,-32.785,21.8
"2589",2018-01-13 15:00:00,-20.343,-32.784,21.9
"2590",2018-01-13 16:00:00,-20.343,-32.784,22
"2591",2018-01-13 17:00:00,-20.344,-32.784,22
"2592",2018-01-13 18:00:00,-20.343,-32.8,22
"2593",2018-01-13 19:00:00,-20.343,-32.8,22
"2594",2018-01-13 20:00:00,-20.334,-32.813,21.9
"2595",2018-01-13 21:00:00,-20.334,-32.813,21.8
"2596",2018-01-13 22:00:00,-20.332,-32.823,21.7
"2597",2018-01-13 23:00:00,-20.328,-32.831,21.7
"2598",2018-01-14 00:00:00,-20.324,-32.832,21.7
"2599",2018-01-14 01:00:00,-20.327,-32.834,21.7
"2600",2018-01-14 02:00:00,-20.327,-32.834,21.7
"2601",2018-01-14 03:00:00,-20.327,-32.834,21.7
"2602",2018-01-14 05:00:00,-20.335,-32.828,21.8
"2603",2018-01-14 06:00:00,-20.347,-32.827,21.8
"2604",2018-01-14 07:00:00,-20.355,-32.839,21.8
"2605",2018-01-14 09:00:00,-20.355,-32.839,21.9
"2606",2018-01-14 10:00:00,-20.365,-32.862,21.9
"2607",2018-01-14 11:00:00,-20.371,-32.875,22
"2608",2018-01-14 14:00:00,-20.366,-32.909,22.4
"2609",2018-01-14 15:00:00,-20.366,-32.909,22.5
"2610",2018-01-14 16:00:00,-20.366,-32.909,22.6
"2611",2018-01-14 18:00:00,-20.366,-32.909,22.5
"2612",2018-01-14 19:00:00,-20.356,-32.938,22.4
"2613",2018-01-14 20:00:00,-20.356,-32.938,22.4
"2614",2018-01-14 21:00:00,-20.348,-32.956,22.3
"2615",2018-01-14 22:00:00,-20.334,-32.97,22.3
"2616",2018-01-14 23:00:00,-20.331,-32.969,22.2
"2617",2018-01-15 00:00:00,-20.326,-32.97,22.2
"2618",2018-01-15 01:00:00,-20.326,-32.97,22.2
"2619",2018-01-15 02:00:00,-20.322,-32.965,22.1
"2620",2018-01-15 03:00:00,-20.322,-32.965,22.1
"2621",2018-01-15 05:00:00,-20.322,-32.965,22.1
"2622",2018-01-15 07:00:00,-20.338,-32.98,22.1
"2623",2018-01-15 08:00:00,-20.338,-32.98,22
"2624",2018-01-15 09:00:00,-20.353,-32.997,22.1
"2625",2018-01-15 10:00:00,-20.353,-32.997,22.4
"2626",2018-01-15 11:00:00,-20.354,-33.005,23.1
"2627",2018-01-15 15:00:00,-20.348,-33.033,24.3
"2628",2018-01-15 16:00:00,-20.348,-33.033,24.4
"2629",2018-01-15 18:00:00,-20.348,-33.033,24.1
"2630",2018-01-15 19:00:00,-20.344,-33.056,24
"2631",2018-01-15 20:00:00,-20.342,-33.068,23.8
"2632",2018-01-15 21:00:00,-20.332,-33.072,23.4
"2633",2018-01-15 22:00:00,-20.321,-33.075,23.3
"2634",2018-01-15 23:00:00,-20.324,-33.074,23.1
"2635",2018-01-16 00:00:00,-20.322,-33.077,22.9
"2636",2018-01-16 02:00:00,-20.322,-33.1,22.6
"2637",2018-01-16 03:00:00,-20.322,-33.1,22.4
"2638",2018-01-16 05:00:00,-20.322,-33.1,22.2
"2639",2018-01-16 06:00:00,-20.314,-33.135,22.3
"2640",2018-01-16 07:00:00,-20.314,-33.135,22.3
"2641",2018-01-16 10:00:00,-20.312,-33.143,22.6
"2642",2018-01-16 11:00:00,-20.297,-33.167,22.7
"2643",2018-01-16 13:00:00,-20.297,-33.167,22.6
"2644",2018-01-16 14:00:00,-20.297,-33.167,22.7
"2645",2018-01-16 15:00:00,-20.195,-33.256,22.6
"2646",2018-01-16 16:00:00,-20.195,-33.256,22.5
"2647",2018-01-16 17:00:00,-20.195,-33.256,22.5
"2648",2018-01-16 18:00:00,-20.19,-33.26,22.5
"2649",2018-01-16 19:00:00,-20.175,-33.254,22.4
"2650",2018-01-16 20:00:00,-20.164,-33.259,22.4
"2651",2018-01-16 21:00:00,-20.157,-33.26,22.4
"2652",2018-01-16 22:00:00,-20.149,-33.265,22.4
"2653",2018-01-16 23:00:00,-20.147,-33.269,22.4
"2654",2018-01-17 00:00:00,-20.153,-33.277,22.3
"2655",2018-01-17 02:00:00,-20.114,-33.31,22.3
"2656",2018-01-17 03:00:00,-20.114,-33.31,22.4
"2657",2018-01-17 04:00:00,-20.114,-33.311,22.3
"2658",2018-01-17 05:00:00,-20.108,-33.323,22.3
"2659",2018-01-17 08:00:00,-20.092,-33.362,22.3
"2660",2018-01-17 09:00:00,-20.092,-33.362,22.3
"2661",2018-01-17 10:00:00,-20.06,-33.396,22.3
"2662",2018-01-17 11:00:00,-20.047,-33.405,22.3
"2663",2018-01-17 14:00:00,-20.028,-33.413,22.3
"2664",2018-01-17 15:00:00,-19.942,-33.435,22.3
"2665",2018-01-17 16:00:00,-19.944,-33.431,22.3
"2666",2018-01-17 17:00:00,-20.028,-33.413,22.2
