datahora, lat, lon, sst_boia, ch14, media14, ch15, media15, sat_zen
201802182000,-32.440,-47.006,23.700,291.722381591797,291.81550089518211111111,289.106262207031,289.15259467230877777777,2.2732617855072
201802182000,-33.383,-30.544,22.300,288.430603027344,267.17693413628468888888,285.175262451172,264.31573401557088888888,2.28826141357422
201802182000,-30.428,-44.094,25.200,293.75732421875,293.69746568467900000000,290.952667236328,290.89971923828111111111,2.24180936813354
201802182100,-25.797,-18.554,26.400,288.071502685547,288.09809705946177777777,284.579650878906,284.66568332248244444444,2.16884899139404
201802182100,-33.846,-28.255,22.900,289.986724853516,289.92686631944455555555,287.200317382812,287.16062079535588888888,2.29552412033081
201802182100,-35.396,-34.427,21.300,286.455535888672,286.19617038302944444444,282.852386474609,282.75312296549455555555,2.31953716278076
201802182100,-32.459,-47.026,23.700,291.961791992188,291.94849310980922222222,289.284973144531,289.29820421006922222222,2.27371668815613
201802182100,-33.390,-30.542,22.300,288.13134765625,288.17124430338533333333,284.758331298828,284.81789482964400000000,2.28826141357422
201802182100,-35.239,-36.349,22.700,287.71240234375,287.65919325086811111111,284.103179931641,284.07008192274322222222,2.31727480888367
201802182100,-30.425,-44.108,25.100,293.398223876953,293.36495971679688888888,290.595306396484,290.57544284396666666666,2.24180936813354
201802182200,-25.803,-18.550,26.300,288.430603027344,288.31754896375877777777,284.877471923828,284.79804144965266666666,2.16884899139404
201802182200,-33.850,-28.258,22.900,289.268524169922,289.20866224500877777777,286.187805175781,286.20103285047722222222,2.29552412033081
201802182200,-35.394,-34.446,21.300,287.113891601562,287.07398817274300000000,283.686248779297,283.61344401041677777777,2.31953716278076
201802182200,-32.473,-47.062,23.700,291.722381591797,291.72239176432300000000,289.106262207031,289.06656561957433333333,2.27371668815613
201802182200,-35.242,-36.353,22.700,288.13134765625,288.14464992947055555555,284.639221191406,284.67229885525155555555,2.31727480888367
201802182200,-30.423,-44.101,25.000,293.158813476562,292.99255710177944444444,290.476165771484,290.28425428602400000000,2.24180936813354
201802182300,-25.805,-18.568,26.300,288.191192626953,288.24439832899311111111,284.817901611328,284.86422390407977777777,2.16884899139404
201802182300,-35.392,-34.435,21.300,285.857025146484,285.96341959635422222222,282.733276367188,282.79944525824655555555,2.31953716278076
201802182300,-32.480,-47.056,23.700,291.662536621094,291.60934109157977777777,289.046722412109,288.96730211046000000000,2.27417159080505
201802182300,-33.387,-30.521,22.300,287.772247314453,287.73899332682277777777,284.400970458984,284.36126708984344444444,2.28826141357422
201802182300,-35.240,-36.353,22.700,287.293426513672,244.77945963541671111111,284.043609619141,242.54295010036877777777,2.31727480888367
201802182300,-30.417,-44.120,24.900,292.261047363281,292.22780015733500000000,289.582763671875,289.56290690104166666666,2.24180936813354
201802190000,-35.394,-34.435,21.300,287.353302001953,287.24689398871511111111,284.043609619141,283.97743394639788888888,2.31953716278076
201802190000,-32.480,-47.056,23.600,291.722381591797,291.72903781467022222222,288.987152099609,289.06656222873233333333,2.27417159080505
201802190000,-33.387,-30.510,22.200,288.071502685547,287.96509806315100000000,284.758331298828,284.65244547526022222222,2.28826141357422
201802190000,-35.240,-36.353,22.600,288.071502685547,287.99834526909722222222,284.758331298828,284.71862792968733333333,2.31727480888367
201802190000,-30.417,-44.120,24.900,292.799713134766,292.83960300021711111111,290.178375244141,290.21145968967011111111,2.24180936813354
201802190100,-25.812,-18.569,26.200,288.490447998047,245.67721557617193333333,285.175262451172,243.31061977810333333333,2.16884899139404
201802190100,-33.860,-28.263,22.900,288.011657714844,287.85869683159722222222,284.758331298828,284.63921780056400000000,2.29552412033081
201802190100,-35.392,-34.441,21.300,286.814636230469,286.78138224283844444444,283.805358886719,283.79875013563366666666,2.31953716278076
201802190100,-32.523,-47.088,23.600,291.901947021484,291.96844143337688888888,289.344512939453,289.39084201388877777777,2.27462649345398
201802190100,-33.375,-30.499,22.200,287.353302001953,287.53284030490455555555,284.222290039062,284.44067721896688888888,2.28780722618103
201802190100,-35.232,-36.354,22.600,288.011657714844,288.11140272352444444444,284.698760986328,284.75170898437488888888,2.31682229042053
201802190100,-30.416,-44.143,24.700,292.859558105469,292.76646253797755555555,290.059265136719,290.01955159505233333333,2.24180936813354
201802190200,-35.393,-34.444,21.200,286.874481201172,287.11388481987855555555,283.805358886719,283.96419270833355555555,2.31953716278076
201802190200,-32.519,-47.091,23.700,291.542846679688,291.50958591037333333333,288.927581787109,288.90773518880211111111,2.27462649345398
201802190200,-35.242,-36.365,22.600,288.969268798828,288.74980333116311111111,285.651763916016,285.47968546549511111111,2.31727480888367
201802190200,-30.419,-44.149,24.600,292.859558105469,292.88615587022588888888,290.178375244141,290.16514417860277777777,2.24180936813354
201802190300,-25.812,-18.569,26.200,288.430603027344,288.53035481770844444444,285.234832763672,285.26791042751755555555,2.16884899139404
201802190300,-33.860,-28.263,22.900,288.490447998047,288.26434665256077777777,285.115692138672,284.95687188042533333333,2.29552412033081
201802190300,-35.393,-34.444,21.200,287.353302001953,287.28679063585066666666,284.043609619141,284.12301635742155555555,2.31953716278076
201802190300,-32.519,-47.091,23.700,290.226135253906,290.32587348090288888888,287.498138427734,287.63048977322022222222,2.27462649345398
201802190300,-35.242,-36.365,22.600,288.849548339844,224.66295369466151111111,285.711303710938,222.91435156928188888888,2.31727480888367
201802190300,-30.419,-44.149,24.500,292.320892333984,292.12804497612833333333,289.582763671875,289.37098863389744444444,2.24180936813354
201802190400,-35.367,-34.426,21.200,287.592681884766,287.53283352322055555555,284.341400146484,284.31493801540766666666,2.31908464431763
201802190400,-35.223,-36.365,22.600,289.208648681641,289.08230929904522222222,286.009124755859,285.94293891059011111111,2.31682229042053
201802190400,-30.439,-44.188,24.500,289.986724853516,247.10698106553826666666,287.200317382812,245.19009908040355555555,2.24180936813354
201802190500,-25.815,-18.577,26.100,288.969268798828,288.76310560438388888888,285.353942871094,285.22158813476577777777,2.16931009292603
201802190500,-33.860,-28.263,22.800,286.335815429688,223.03368123372395555555,283.090637207031,221.29959191216355555555,2.29552412033081
201802190500,-35.367,-34.426,21.200,287.772247314453,287.66583930121522222222,284.639221191406,284.53994750976533333333,2.31908464431763
201802190500,-33.375,-30.499,22.200,286.635070800781,287.02743191189222222222,283.626678466797,283.87815687391522222222,2.28780722618103
201802190500,-35.223,-36.365,22.600,289.208648681641,289.10225762261300000000,286.068664550781,286.00911458333311111111,2.31682229042053
201802190500,-30.439,-44.188,24.500,293.158813476562,293.11226738823744444444,290.535736083984,290.52911716037288888888,2.24180936813354
201802190600,-35.367,-34.426,21.200,287.113891601562,287.15378485785588888888,284.222290039062,284.16272650824633333333,2.31908464431763
201802190600,-32.573,-47.106,23.500,289.388214111328,289.67416720920144444444,286.664276123047,286.96869913736966666666,2.27553606033325
201802190600,-33.320,-30.498,22.100,286.156280517578,286.70823499891488888888,283.209747314453,283.57373385959211111111,2.28735303878784
201802190600,-35.223,-36.365,22.600,289.088958740234,289.00250922309022222222,285.830444335938,285.79734632704011111111,2.31682229042053
201802190600,-30.439,-44.188,24.500,292.380737304688,248.82269965277782222222,289.821014404297,247.08281283908411111111,2.24180936813354
201802190700,-25.819,-18.584,26.200,288.969268798828,289.03576321072044444444,285.353942871094,285.36055501302111111111,2.16931009292603
201802190700,-33.920,-28.237,22.700,288.011657714844,287.95844523111966666666,284.400970458984,284.38111707899266666666,2.29643154144287
201802190700,-35.364,-34.424,21.200,286.275970458984,286.70822821723077777777,283.328887939453,283.71271769205744444444,2.31908464431763
201802190700,-32.596,-47.108,23.400,288.310913085938,224.66295708550351111111,285.234832763672,223.10626983642588888888,2.27599096298218
201802190700,-33.297,-30.506,22.100,287.832092285156,287.75894504123244444444,284.460540771484,284.34141031901000000000,2.28689885139465
201802190700,-35.225,-36.361,22.600,288.310913085938,288.45055135091144444444,285.294372558594,285.40688747829877777777,2.31682229042053
201802190700,-30.459,-44.190,24.500,291.36328125,226.55157470703128888888,288.808471679688,225.17766401502833333333,2.2422661781311
201802190800,-25.819,-18.586,26.200,288.909393310547,288.84289889865477777777,285.175262451172,285.14217461480044444444,2.16931009292603
201802190900,-25.814,-18.571,26.200,288.909393310547,246.08951822916671111111,285.175262451172,243.48930697970933333333,2.16884899139404
201802191000,-25.819,-18.586,26.200,288.729858398438,288.80965508355055555555,284.93701171875,285.00981309678822222222,2.16931009292603
201802191000,-35.209,-36.370,22.600,289.687469482422,289.64092339409744444444,286.604736328125,286.55840386284722222222,2.31636953353882
201802191100,-25.834,-18.597,26.300,288.670013427734,288.72985839843744444444,284.93701171875,284.96348741319444444444,2.16931009292603
201802191100,-33.273,-30.527,22.200,288.071502685547,288.00499471028633333333,284.817901611328,284.71200900607622222222,2.28644466400146
201802191200,-35.344,-34.390,21.300,288.310913085938,288.23775227864600000000,285.473052978516,285.42011854383711111111,2.31863236427307
201802191200,-33.262,-30.528,22.300,288.251037597656,288.01163736979155555555,285.115692138672,284.85760158962666666666,2.28644466400146
201802191300,-33.915,-28.207,22.800,287.71240234375,286.98088582356777777777,284.341400146484,283.83183119032088888888,2.29643154144287
201802191500,-33.915,-28.207,22.900,287.832092285156,202.61793009440086666666,284.579650878906,201.33348253038177777777,2.29643154144287
201802191500,-35.333,-34.392,22.100,288.610137939453,245.87006971571182222222,285.532623291016,243.79372660319044444444,2.31863236427307
201802191500,-33.262,-30.528,22.500,288.789703369141,288.77640109592044444444,285.770874023438,285.76425849066888888888,2.28644466400146
201802191500,-35.185,-36.400,24.100,290.645080566406,290.51872762044266666666,287.438568115234,287.35253906249966666666,2.31636953353882
201802191600,-35.279,-34.387,22.400,288.789703369141,224.66295708550351111111,285.830444335938,223.04009416368277777777,2.3177273273468
201802191600,-33.196,-30.587,22.600,289.208648681641,289.16875203450555555555,286.187805175781,286.18779500325500000000,2.28508186340332
201802191600,-35.222,-36.409,24.400,290.9443359375,290.91108873155388888888,287.676818847656,287.64372422960044444444,2.31682229042053
201802191700,-33.866,-28.229,22.900,288.191192626953,288.17789713541666666666,284.817901611328,284.76495361328111111111,2.29552388191223
201802191700,-35.279,-34.387,22.500,288.789703369141,267.43629286024324444444,285.770874023438,264.88487667507611111111,2.3177273273468
201802191700,-33.196,-30.587,22.600,289.029113769531,224.76935831705717777777,286.068664550781,223.18568335639088888888,2.28508186340332
201802191700,-35.222,-36.409,25.000,290.585235595703,247.60574001736093333333,287.319458007812,245.34231058756488888888,2.31682229042053
201802191800,-33.866,-28.229,22.900,287.951782226562,287.91188897026877777777,284.520080566406,284.44067043728266666666,2.29552388191223
201802191800,-35.222,-36.409,24.400,291.064025878906,290.99752807617166666666,287.915069580078,287.78932020399288888888,2.31682229042053
201802191900,-35.273,-34.379,22.700,289.148803710938,289.14215766059033333333,286.068664550781,286.12161254882788888888,2.3177273273468
201802191900,-35.222,-36.409,24.000,290.405670166016,225.64716593424484444444,287.259887695312,223.95997534857844444444,2.31682229042053
201802192000,-35.277,-34.403,22.500,289.507904052734,289.52121310763877777777,286.485595703125,286.49883355034722222222,2.3177273273468
201802192000,-33.180,-30.603,22.500,288.191192626953,288.32419840494800000000,285.234832763672,285.33409288194466666666,2.28508162498474
201802192100,-31.660,-24.859,26.100,288.55029296875,288.55029635959211111111,284.639221191406,284.73848470052066666666,2.26096892356873
201802192100,-33.857,-28.254,22.800,286.814636230469,287.23358832465288888888,283.745788574219,284.07007175021700000000,2.29552412033081
201802192100,-34.547,-22.008,23.300,287.772247314453,287.95179578993077777777,284.817901611328,284.99657524956600000000,2.30640649795532
201802192100,-35.281,-34.404,22.400,289.268524169922,289.20866902669266666666,286.306915283203,286.30029975043388888888,2.3177273273468
201802192100,-33.168,-30.612,22.500,288.610137939453,288.57024468315966666666,285.473052978516,285.45320298936666666666,2.28462767601013
201802192100,-35.244,-36.411,23.500,288.729858398438,203.29623413085953333333,285.889984130859,202.22027587890622222222,2.31727480888367
201802192200,-31.660,-24.859,26.100,288.310913085938,288.39734903971355555555,284.698760986328,284.83774481879333333333,2.26096892356873
201802192200,-33.857,-28.254,22.700,286.934326171875,244.71960110134526666666,283.864929199219,242.54295010036888888888,2.29552412033081
201802192200,-34.540,-22.003,23.300,289.208648681641,289.15545993381088888888,286.068664550781,286.03559027777788888888,2.30595326423645
201802192200,-35.281,-34.404,22.200,289.148803710938,289.15545315212722222222,286.187805175781,286.22088283962655555555,2.3177273273468
201802192200,-33.168,-30.612,22.400,288.610137939453,288.57690090603322222222,285.711303710938,285.65836927625900000000,2.28462767601013
201802192200,-35.244,-36.411,23.200,289.986724853516,289.90692138671888888888,286.902526855469,286.86282009548633333333,2.31727480888367
201802192300,-31.653,-24.853,26.100,289.208648681641,224.87575954861128888888,285.711303710938,222.92096371120866666666,2.26096892356873
201802192300,-33.856,-28.292,22.700,287.472991943359,244.40040079752604444444,284.222290039062,242.38411966959633333333,2.29552388191223
201802192300,-34.526,-21.997,23.300,287.832092285156,287.80549452039911111111,284.520080566406,284.47376166449622222222,2.30595326423645
201802192300,-35.303,-34.395,22.000,289.088958740234,289.11555650499133333333,286.187805175781,286.17456732855877777777,2.31817984580994
201802192300,-33.153,-30.624,22.400,288.670013427734,267.06388346354168888888,285.830444335938,264.74590301513666666666,2.28462767601013
201802192300,-35.260,-36.407,23.100,288.55029296875,267.25008816189235555555,285.889984130859,265.04370371500666666666,2.31727480888367
201802200000,-31.647,-24.850,26.000,289.567779541016,289.57441541883677777777,286.068664550781,286.05543687608488888888,2.26096892356873
201802200000,-35.303,-34.383,21.900,289.088958740234,289.01581149631055555555,286.128234863281,286.11500040690077777777,2.31817984580994
201802200000,-35.276,-36.398,22.900,288.55029296875,288.49045477973088888888,285.949554443359,285.94293212890633333333,2.3177273273468
201802200100,-35.308,-34.376,21.600,289.148803710938,289.14215426974844444444,286.306915283203,286.32015313042522222222,2.31817984580994
201802200100,-35.289,-36.404,22.800,289.986724853516,289.81381564670144444444,287.140777587891,286.93561808268255555555,2.3177273273468
201802200200,-35.308,-34.376,21.500,289.029113769531,289.08895874023433333333,286.247344970703,286.28706529405366666666,2.31817984580994
201802200200,-33.144,-30.635,22.400,288.969268798828,246.00307210286437777777,286.128234863281,244.13123745388444444444,2.28417325019836
201802200200,-35.289,-36.404,22.800,289.328369140625,289.54781087239577777777,286.485595703125,286.68413289388044444444,2.3177273273468
201802200300,-25.909,-18.591,26.500,290.226135253906,290.14632500542522222222,286.604736328125,286.57825046115455555555,2.17069315910339
201802200300,-35.308,-34.376,21.500,287.832092285156,287.68579440646688888888,285.294372558594,285.18187798394111111111,2.31817984580994
201802200300,-35.289,-36.404,22.800,289.747314453125,289.42810736762144444444,286.902526855469,286.63781738281266666666,2.3177273273468
201802200400,-25.909,-18.591,26.500,289.747314453125,289.72736612955733333333,286.187805175781,286.14146592881922222222,2.17069315910339
201802200400,-33.879,-28.338,22.600,289.148803710938,288.80300225151933333333,285.889984130859,285.61204020182300000000,2.29597783088684
201802200400,-35.285,-34.323,21.400,288.13134765625,287.99169582790800000000,285.711303710938,285.45320977105066666666,2.3177273273468
201802200400,-35.297,-36.368,22.700,289.926879882812,289.90026516384533333333,287.021636962891,286.99517144097244444444,2.31817984580994
201802200500,-31.647,-24.850,26.000,289.088958740234,225.24150933159717777777,285.592193603516,223.28495364718977777777,2.26096892356873
201802200500,-25.909,-18.591,26.400,289.148803710938,288.85620117187511111111,285.532623291016,285.27452596028666666666,2.17069315910339
201802200500,-34.477,-22.035,23.300,286.216125488281,286.14298163519955555555,282.614135742188,282.54134453667577777777,2.30504679679871
201802200500,-35.285,-34.323,21.400,287.293426513672,287.87864176432300000000,284.877471923828,285.30762736002622222222,2.3177273273468
201802200500,-35.297,-36.368,22.700,289.807159423828,289.71406385633677777777,286.902526855469,286.82311333550366666666,2.31817984580994
201802200600,-31.668,-24.831,25.900,289.807159423828,289.48131646050333333333,286.366485595703,286.12161254882811111111,2.26142454147339
201802200600,-33.879,-28.338,22.600,289.029113769531,288.68995496961800000000,285.889984130859,285.60542805989611111111,2.29597783088684
201802200600,-35.285,-34.323,21.300,286.455535888672,287.65254380967877777777,284.222290039062,285.12232123480900000000,2.3177273273468
201802200600,-33.093,-30.665,22.400,289.986724853516,289.96012708875866666666,287.200317382812,287.15400187174477777777,2.2837188243866
201802200600,-35.297,-36.368,22.600,289.807159423828,289.79386393229155555555,286.962097167969,286.93561808268255555555,2.31817984580994
201802200800,-35.264,-34.302,21.300,288.969268798828,288.91605631510422222222,286.128234863281,286.18779839409700000000,2.31727480888367
201802200800,-33.094,-30.648,22.300,289.747314453125,289.71406724717888888888,286.902526855469,286.90914577908011111111,2.28371906280518
201802200800,-35.313,-36.348,22.600,288.849548339844,289.18871053059911111111,286.128234863281,286.41280110677077777777,2.31817984580994
201802200900,-35.253,-34.294,21.300,289.208648681641,289.20201280381944444444,286.545166015625,286.53192477756077777777,2.31727480888367
201802200900,-35.319,-36.356,22.600,288.610137939453,138.95003255208326666666,285.830444335938,139.25787438286688888888,2.31817984580994
201802201000,-34.507,-22.063,23.400,285.857025146484,117.26411607530373333333,282.137664794922,117.90862698025177777777,2.30550003051758
201802201000,-35.253,-34.294,21.300,289.208648681641,289.20865207248300000000,286.604736328125,286.51869032118055555555,2.31727480888367
201802201100,-35.253,-34.294,21.400,289.208648681641,289.18870713975722222222,286.485595703125,286.49221462673611111111,2.31727480888367
201802201100,-33.075,-30.661,22.500,289.627624511719,246.66808064778648888888,286.842956542969,244.74669901529966666666,2.28326463699341
201802201200,-35.235,-34.291,21.400,289.388214111328,289.38156467013877777777,286.664276123047,286.69075520833344444444,2.31682229042053
201802201200,-33.038,-30.673,22.600,290.226135253906,290.15962049696177777777,287.438568115234,287.37900797526000000000,2.28280997276306
201802201400,-33.883,-28.311,22.900,289.328369140625,289.51456705729177777777,286.426025390625,286.59148152669277777777,2.29597783088684
201802201400,-34.500,-22.058,23.700,285.976715087891,243.66889444987004444444,282.316345214844,241.03407626681866666666,2.30550003051758
201802201400,-33.039,-30.674,23.100,290.166259765625,290.06652153862833333333,287.319458007812,287.24003431532100000000,2.28280997276306
201802201500,-33.883,-28.311,23.000,289.148803710938,246.49517822265626666666,286.187805175781,244.45551384819877777777,2.29597783088684
201802201500,-34.500,-22.058,23.800,286.096435546875,243.97479587131093333333,282.316345214844,241.21938239203577777777,2.30550003051758
201802201500,-35.235,-34.291,21.700,289.507904052734,289.48796590169266666666,286.783416748047,286.75693766276055555555,2.31682229042053
201802201500,-33.039,-30.674,23.100,290.585235595703,290.63178168402755555555,287.855499267578,287.82240464952244444444,2.28280997276306
201802201600,-25.922,-18.566,27.200,288.310913085938,288.19120279947933333333,284.460540771484,284.32155354817677777777,2.17069315910339
201802201600,-33.859,-28.368,23.100,289.448059082031,289.54781765407988888888,286.485595703125,286.55177476671011111111,2.29552388191223
201802201600,-34.443,-22.108,23.800,286.156280517578,265.08216349283846666666,282.375915527344,261.85389794243733333333,2.30459356307983
201802201600,-35.252,-34.308,21.800,289.986724853516,289.98672485351600000000,287.319458007812,287.33268568250822222222,2.31727480888367
201802201600,-33.009,-30.731,23.300,290.704925537109,290.69162665473055555555,287.855499267578,287.82241482204844444444,2.28235578536987
201802201700,-35.252,-34.308,21.800,290.106414794922,290.14631822374133333333,287.498138427734,287.49151950412288888888,2.31727480888367
201802201700,-33.009,-30.731,23.500,290.645080566406,204.25384860568553333333,287.795928955078,203.19972059461800000000,2.28235578536987
201802201800,-25.925,-18.565,26.800,288.370758056641,288.26435343424500000000,284.579650878906,284.44729275173577777777,2.17069315910339
201802201800,-33.883,-28.311,23.200,289.807159423828,268.30079820420991111111,286.902526855469,265.80476125081400000000,2.29597783088684
201802201900,-33.859,-28.368,23.200,289.986724853516,290.03327094184044444444,287.021636962891,287.04811943901944444444,2.29552388191223
201802201900,-35.252,-34.308,21.800,290.285980224609,290.25938245985211111111,287.795928955078,287.70329115125844444444,2.31727480888367
201802202000,-25.932,-18.568,26.600,288.251037597656,288.26435004340288888888,284.400970458984,284.42743937174455555555,2.1711540222168
201802202000,-33.873,-28.403,23.100,289.986724853516,289.97342258029522222222,286.902526855469,286.93561469184055555555,2.29597783088684
201802202000,-35.268,-34.294,21.700,290.285980224609,290.27267795138866666666,287.855499267578,287.82902696397555555555,2.3177273273468
201802202000,-33.015,-30.766,23.100,291.004180908203,290.91773478190111111111,288.212860107422,288.14667765299488888888,2.28235578536987
201802202100,-31.641,-24.812,26.000,290.046569824219,289.97341918945322222222,286.545166015625,286.47899034288188888888,2.2609691619873
201802202100,-25.934,-18.570,26.500,288.310913085938,224.08440144856773333333,284.520080566406,221.98122575547944444444,2.1711540222168
201802202100,-33.886,-28.427,23.100,289.926879882812,289.90692138671833333333,286.902526855469,286.89590793185788888888,2.29597783088684
201802202100,-35.261,-34.300,21.700,289.328369140625,289.42146809895833333333,286.723846435547,286.90252685546900000000,2.31727480888367
201802202100,-33.022,-30.778,22.900,290.9443359375,290.99088202582455555555,288.212860107422,288.27243041992200000000,2.28235578536987
201802202100,-35.378,-36.302,22.800,289.208648681641,288.97590467664922222222,286.545166015625,286.27383422851555555555,2.31908464431763
201802202200,-33.889,-28.429,22.900,289.687469482422,289.69411892361122222222,286.723846435547,286.69737074110255555555,2.29597783088684
201802202200,-33.023,-30.781,22.800,290.585235595703,290.75147840711800000000,287.915069580078,288.11359998914933333333,2.28235578536987
201802202300,-31.625,-24.826,26.000,290.585235595703,290.43227810329855555555,287.140777587891,287.00841606987877777777,2.26051330566406
201802202300,-33.901,-28.422,22.900,289.747314453125,289.71407063802088888888,286.902526855469,286.82311333550366666666,2.29643154144287
201802202300,-35.279,-34.247,21.600,288.55029296875,181.62361992730044444444,286.068664550781,181.13574473063166666666,2.3177273273468
201802202300,-33.030,-30.765,22.700,290.764770507812,290.73817274305544444444,288.212860107422,288.16653442382822222222,2.28281021118164
201802202300,-35.416,-36.261,22.700,289.088958740234,289.52786254882800000000,286.187805175781,286.77678765190955555555,2.3199896812439
201802210000,-31.624,-24.839,25.900,290.285980224609,268.62000868055546666666,286.842956542969,265.73857540554488888888,2.26051330566406
201802210000,-33.910,-28.440,22.900,289.567779541016,289.50126139322900000000,286.664276123047,286.65766737196188888888,2.29643154144287
201802210000,-35.271,-34.243,21.600,288.849548339844,288.96925523546022222222,286.366485595703,286.43927680121522222222,2.3177273273468
201802210000,-33.027,-30.778,22.600,290.465515136719,290.31922064887144444444,287.736389160156,287.72314453124977777777,2.28235578536987
201802210000,-35.407,-36.283,22.700,289.627624511719,268.01484849717891111111,287.021636962891,265.94373491075311111111,2.31953740119934
201802210100,-33.030,-30.777,22.600,288.55029296875,224.47674899631073333333,286.306915283203,223.37760501437711111111,2.28280997276306
201802210100,-35.420,-36.297,22.700,287.532836914062,224.50335354275173333333,285.413513183594,223.31804826524533333333,2.3199896812439
201802210400,-31.628,-24.851,25.900,290.824615478516,290.55197482638866666666,287.378997802734,287.16723632812488888888,2.26051330566406
201802210400,-33.924,-28.451,22.800,289.328369140625,289.25521172417555555555,286.426025390625,286.36647542317700000000,2.29643154144287
201802210500,-31.636,-24.853,25.900,288.969268798828,268.01484849717880000000,285.830444335938,265.29517873128255555555,2.26096892356873
201802210500,-33.966,-28.443,22.800,289.328369140625,289.25520833333344444444,286.485595703125,286.39294772677944444444,2.29733872413635
201802210500,-33.019,-30.787,22.400,290.645080566406,290.49877929687488888888,288.09375,288.00108846028644444444,2.28235578536987
201802210600,-31.636,-24.853,25.900,287.293426513672,203.30953979492186666666,284.460540771484,202.09453328450511111111,2.26096892356873
201802210600,-33.976,-28.430,22.700,288.191192626953,288.35080634223122222222,285.592193603516,285.70469835069477777777,2.29733872413635
201802210600,-33.059,-47.111,23.700,283.582702636719,220.97216118706606666666,280.589080810547,219.45320722791900000000,2.28326463699341
201802210600,-33.025,-30.783,22.400,290.345825195312,290.15962388780377777777,287.855499267578,287.62387084960922222222,2.28235578536987
201802210600,-35.426,-36.272,22.500,288.670013427734,288.82961018880211111111,285.651763916016,285.81719631618922222222,2.3199896812439
201802210700,-31.636,-24.853,25.800,289.328369140625,246.60822550455726666666,286.247344970703,244.42904154459633333333,2.26096892356873
201802210700,-34.383,-22.243,23.200,288.011657714844,287.83874511718744444444,284.698760986328,284.61273532443555555555,2.30368709564209
201802210800,-33.028,-30.772,22.400,290.465515136719,290.54533555772566666666,287.974609375,288.06065199110244444444,2.28235578536987
201802210800,-30.683,-44.009,25.100,288.13134765625,245.25826348198771111111,284.639221191406,242.80766296386722222222,2.24591898918152
201802210900,-35.219,-34.221,21.500,289.088958740234,289.08895534939244444444,286.485595703125,286.39956325954855555555,2.31682229042053
201802210900,-33.028,-30.772,22.400,290.405670166016,290.26602511935766666666,287.915069580078,287.76284450954855555555,2.28235578536987
201802211100,-31.652,-24.851,25.900,291.303436279297,291.33668348524311111111,288.0341796875,287.98123508029511111111,2.26096892356873
201802211100,-34.371,-22.259,23.300,289.208648681641,288.94265407986122222222,286.247344970703,286.00911119249122222222,2.30368709564209
201802211100,-35.220,-34.225,21.600,289.388214111328,289.42146131727411111111,286.664276123047,286.66428290473100000000,2.31682229042053
201802211100,-33.017,-30.779,22.400,290.345825195312,290.18622165256088888888,287.915069580078,287.67020670572900000000,2.28235578536987
201802211200,-35.230,-34.233,21.600,289.867004394531,289.82710774739566666666,287.140777587891,287.08120727539100000000,2.31682229042053
201802211400,-31.668,-24.858,26.100,290.525390625,269.09881591796868888888,287.140777587891,266.24154239230677777777,2.26142454147339
201802211400,-34.353,-22.276,23.500,288.490447998047,288.61015150282122222222,285.473052978516,285.55247667100711111111,2.3032341003418
201802211500,-31.672,-24.845,26.200,290.764770507812,290.79137844509533333333,287.378997802734,287.39224582248233333333,2.26142454147339
201802211500,-33.963,-28.459,23.300,289.687469482422,246.77448187934026666666,286.842956542969,244.74670240614166666666,2.29733872413635
201802211500,-34.289,-22.288,23.600,289.747314453125,289.70741780598966666666,286.723846435547,286.67751397026922222222,2.30232739448547
201802211500,-35.274,-34.208,21.800,288.011657714844,181.45736694335933333333,284.99658203125,180.79823727077911111111,2.3177273273468
201802211500,-33.007,-30.769,22.500,291.123870849609,291.18373616536466666666,288.748901367188,288.80185614691888888888,2.28235578536987
201802211700,-31.672,-24.845,26.200,290.226135253906,225.66047159830717777777,287.081207275391,223.95335642496733333333,2.26142454147339
201802211700,-34.032,-28.525,23.400,290.585235595703,290.55198160807288888888,287.617248535156,287.63711208767333333333,2.29824590682983
201802211700,-34.289,-22.288,23.800,289.986724853516,289.96012708875866666666,287.021636962891,287.00179036458366666666,2.30232739448547
201802211700,-32.921,-46.953,23.700,289.567779541016,203.54229058159720000000,286.128234863281,202.14748128255200000000,2.28099226951599
201802211700,-33.019,-30.801,22.600,291.36328125,291.37658352322044444444,288.987152099609,288.94744194878444444444,2.28235554695129
201802211800,-31.681,-24.847,26.100,291.123870849609,291.07732476128444444444,287.855499267578,287.82241143120644444444,2.26142454147339
201802211800,-34.032,-28.525,23.300,290.585235595703,290.56528727213533333333,287.676818847656,287.67019992404488888888,2.29824590682983
201802211800,-34.308,-22.274,23.800,289.807159423828,289.77391221788188888888,286.902526855469,286.86282687717033333333,2.30278062820435
201802211800,-33.019,-30.801,22.600,291.483001708984,291.42978244357622222222,289.106262207031,289.05332777235211111111,2.28235554695129
201802211900,-31.681,-24.858,26.100,291.183746337891,291.20368448893233333333,287.974609375,288.01432630750866666666,2.26142454147339
201802211900,-35.283,-34.191,21.900,288.13134765625,288.07815212673633333333,284.758331298828,284.73186238606755555555,2.3177273273468
201802211900,-32.921,-46.953,23.700,289.388214111328,246.70132785373260000000,286.187805175781,244.48860846625433333333,2.28099226951599
201802211900,-33.019,-30.801,22.600,291.423126220703,291.40983751085055555555,289.106262207031,289.07980007595455555555,2.28235554695129
201802212000,-31.679,-24.851,26.000,290.9443359375,290.98423597547744444444,287.855499267578,287.84888373480888888888,2.26142454147339
